Time	Signal
0	0
6	0
12	0
18	0
24	0
30	0
36	0
42	0
48	0
54	0
60	0
66	0
72	0
78	0
84	0
90	0
96	0
102	0
108	0
114	0
120	0
126	0
132	0
138	0
144	0
150	0
156	0
162	0
168	0
174	0
180	0
186	0
192	0
198	0
204	0
210	0
216	0
222	0
228	0
234	0
240	0
246	0
252	0
258	0
264	0
270	0
276	0
282	0
288	0
294	0
300	0
306	0
312	0
318	0
324	0
330	0
336	0
342	0
348	0
354	0
360	0
366	0
372	0
378	0
384	0
390	0
396	0
402	0
408	0
414	0
420	0
426	0
432	0
438	0
444	0
450	0
456	0
462	0
468	0
474	0
480	0
486	0
492	0
498	0
504	0
510	0
516	0
522	0
528	0
534	0
540	0
546	0
552	0
558	0
564	0
570	0
576	0
582	0
588	0
594	0
600	0
606	0
612	0
618	0
624	0
630	0
636	0
642	0
648	0
654	0
660	0
666	0
672	0
678	0
684	0
690	0
696	0
702	0
708	0
714	0
720	0
726	0
732	0
738	0
744	0
750	0
756	0
762	0
768	0
774	0
780	0
786	0
792	0
798	0
804	0
810	0
816	0
822	0
828	0
834	0
840	0
846	0
852	0
858	0
864	0
870	0
876	0
882	0
888	0
894	0
900	0
906	0
912	0
918	0
924	0
930	0
936	0
942	0
948	0
954	0
960	0
966	0
972	0
978	0
984	0
990	0
996	0
1002	0
1008	0
1014	0
1020	0
1026	0
1032	0
1038	0
1044	0
1050	0
1056	0
1062	0
1068	0
1074	0
1080	0
1086	0
1092	0
1098	0
1104	0
1110	0
1116	0
1122	0
1128	0
1134	0
1140	0
1146	0
1152	0
1158	0
1164	0
1170	0
1176	0
1182	0
1188	0
1194	0
1200	0
1206	0
1212	0
1218	0
1224	0
1230	0
1236	0
1242	0
1248	0
1254	0
1260	0
1266	0
1272	0
1278	0
1284	0
1290	0
1296	0
1302	0
1308	0
1314	0
1320	0
1326	0
1332	0
1338	0
1344	0
1350	0
1356	0
1362	0
1368	0
1374	0
1380	0
1386	0
1392	0
1398	0
1404	0
1410	0
1416	0
1422	0
1428	0
1434	0
1440	0
1446	0
1452	0
1458	0
1464	0
1470	0
1476	0
1482	0
1488	0
1494	0
1500	0
1506	0
1512	0
1518	0
1524	0
1530	0
1536	0
1542	0
1548	0
1554	0
1560	0
1566	0
1572	0
1578	0
1584	0
1590	0
1596	0
1602	0
1608	0
1614	0
1620	0
1626	0
1632	0
1638	0
1644	0
1650	0
1656	0
1662	0
1668	0
1674	0
1680	0
1686	0
1692	0
1698	0
1704	0
1710	0
1716	0
1722	0
1728	0
1734	0
1740	0
1746	0
1752	0
1758	0
1764	0
1770	0
1776	0
1782	0
1788	0
1794	0
1800	0
1806	0
1812	0
1818	0
1824	0
1830	0
1836	0
1842	0
1848	0
1854	0
1860	0
1866	0
1872	0
1878	0
1884	0
1890	0
1896	0
1902	0
1908	0
1914	0
1920	0
1926	0
1932	0
1938	0
1944	0
1950	0
1956	0
1962	0
1968	0
1974	0
1980	0
1986	0
1992	0
1998	0
2004	0
2010	0
2016	0
2022	0
2028	0
2034	0
2040	0
2046	0
2052	0
2058	0
2064	0
2070	0
2076	0
2082	0
2088	0
2094	0
2100	0
2106	0
2112	0
2118	0
2124	0
2130	0
2136	0
2142	0
2148	0
2154	0
2160	0
2166	0
2172	0
2178	0
2184	0
2190	0
2196	0
2202	0
2208	0
2214	0
2220	0
2226	0
2232	0
2238	0
2244	0
2250	0
2256	0
2262	0
2268	0
2274	0
2280	0
2286	0
2292	0
2298	0
2304	0
2310	0
2316	0
2322	0
2328	0
2334	0
2340	0
2346	0
2352	0
2358	0
2364	0
2370	0
2376	0
2382	0
2388	0
2394	0
2400	0
2406	0
2412	0
2418	0
2424	0
2430	0
2436	0
2442	0
2448	0
2454	0
2460	0
2466	0
2472	0
2478	0
2484	0
2490	0
2496	0
2502	0
2508	0
2514	0
2520	0
2526	0
2532	0
2538	0
2544	0
2550	0
2556	0
2562	0
2568	0
2574	0
2580	0
2586	0
2592	0
2598	0
2604	0
2610	0
2616	0
2622	0
2628	0
2634	0
2640	0
2646	0
2652	0
2658	0
2664	0
2670	0
2676	0
2682	0
2688	0
2694	0
2700	0
2706	0
2712	0
2718	0
2724	0
2730	0
2736	0
2742	0
2748	0
2754	0
2760	0
2766	0
2772	0
2778	0
2784	0
2790	0
2796	0
2802	0
2808	0
2814	0
2820	0
2826	0
2832	0
2838	0
2844	0
2850	0
2856	0
2862	0
2868	0
2874	0
2880	0
2886	0
2892	0
2898	0
2904	0
2910	0
2916	0
2922	0
2928	0
2934	0
2940	0
2946	0
2952	0
2958	0
2964	0
2970	0
2976	0
2982	0
2988	0
2994	0
3000	0
3006	0
3012	0
3018	0
3024	0
3030	0
3036	0
3042	0
3048	0
3054	0
3060	0
3066	0
3072	0
3078	0
3084	0
3090	0
3096	0
3102	0
3108	0
3114	0
3120	0
3126	0
3132	0
3138	0
3144	0
3150	0
3156	0
3162	0
3168	0
3174	0
3180	0
3186	0
3192	0
3198	0
3204	0
3210	0
3216	0
3222	0
3228	0
3234	0
3240	0
3246	0
3252	0
3258	0
3264	0
3270	0
3276	0
3282	0
3288	0
3294	0
3300	0
3306	0
3312	0
3318	0
3324	0
3330	0
3336	0
3342	0
3348	0
3354	0
3360	0
3366	0
3372	0
3378	0
3384	0
3390	0
3396	0
3402	0
3408	0
3414	0
3420	0
3426	0
3432	0
3438	0
3444	0
3450	0
3456	0
3462	0
3468	0
3474	0
3480	0
3486	0
3492	0
3498	0
3504	0
3510	0
3516	0
3522	0
3528	0
3534	0
3540	0
3546	0
3552	0
3558	0
3564	0
3570	0
3576	0
3582	0
3588	0
3594	0
3600	0
3606	0
3612	0
3618	0
3624	0
3630	0
3636	0
3642	0
3648	0
3654	0
3660	0
3666	0
3672	0
3678	0
3684	0
3690	0
3696	0
3702	0
3708	0
3714	0
3720	0
3726	0
3732	0
3738	0
3744	0
3750	0
3756	0
3762	0
3768	0
3774	0
3780	0
3786	0
3792	0
3798	0
3804	0
3810	0
3816	0
3822	0
3828	0
3834	0
3840	0
3846	0
3852	0
3858	0
3864	0
3870	0
3876	0
3882	0
3888	0
3894	0
3900	0
3906	0
3912	0
3918	0
3924	0
3930	0
3936	0
3942	0
3948	0
3954	0
3960	0
3966	0
3972	0
3978	0
3984	0
3990	0
3996	0
4002	0
4008	0
4014	0
4020	0
4026	0
4032	0
4038	0
4044	0
4050	0
4056	0
4062	0
4068	0
4074	0
4080	0
4086	0
4092	0
4098	0
4104	0
4110	0
4116	0
4122	0
4128	0
4134	0
4140	0
4146	0
4152	0
4158	0
4164	0
4170	0
4176	0
4182	0
4188	0
4194	0
4200	0
4206	0
4212	0
4218	0
4224	0
4230	0
4236	0
4242	0
4248	0
4254	0
4260	0
4266	0
4272	0
4278	0
4284	0
4290	0
4296	0
4302	0
4308	0
4314	0
4320	0
4326	0
4332	0
4338	0
4344	0
4350	0
4356	0
4362	0
4368	0
4374	0
4380	0
4386	0
4392	0
4398	0
4404	0
4410	0
4416	0
4422	0
4428	0
4434	0
4440	0
4446	0
4452	0
4458	0
4464	0
4470	0
4476	0
4482	0
4488	0
4494	0
4500	0
4506	0
4512	0
4518	0
4524	0
4530	0
4536	0
4542	0
4548	0
4554	0
4560	0
4566	0
4572	0
4578	0
4584	0
4590	0
4596	0
4602	0
4608	0
4614	0
4620	0
4626	0
4632	0
4638	0
4644	0
4650	0
4656	0
4662	0
4668	0
4674	0
4680	0
4686	0
4692	0
4698	0
4704	0
4710	0
4716	0
4722	0
4728	0
4734	0
4740	0
4746	0
4752	0
4758	0
4764	0
4770	0
4776	0
4782	0
4788	0
4794	0
4800	0
4806	0
4812	0
4818	0
4824	0
4830	0
4836	0
4842	0
4848	0
4854	0
4860	0
4866	0
4872	0
4878	0
4884	0
4890	0
4896	0
4902	0
4908	0
4914	0
4920	0
4926	0
4932	0
4938	0
4944	0
4950	0
4956	0
4962	0
4968	0
4974	0
4980	0
4986	0
4992	0
4998	0
5004	0
5010	0
5016	0
5022	0
5028	0
5034	0
5040	0
5046	0
5052	0
5058	0
5064	0
5070	0
5076	0
5082	0
5088	0
5094	0
5100	0
5106	0
5112	0
5118	0
5124	0
5130	0
5136	0
5142	0
5148	0
5154	0
5160	0
5166	0
5172	0
5178	0
5184	0
5190	0
5196	0
5202	0
5208	0
5214	0
5220	0
5226	0
5232	0
5238	0
5244	0
5250	0
5256	0
5262	0
5268	0
5274	0
5280	0
5286	0
5292	0
5298	0
5304	0
5310	0
5316	0
5322	0
5328	0
5334	0
5340	0
5346	0
5352	0
5358	0
5364	0
5370	0
