Time	OUTPUT
1216.8	0
1218.6	0
1220.4	0
1222.2	0
1224	0
1225.8	0
1227.6	0
1229.4	0
1231.2	0
1233	0
1234.8	0
1236.6	0
1238.4	0
1240.2	0
1242	0
1243.8	0
1245.6	0
1247.4	0
1249.2	0
1251	0
1252.8	0
1254.6	0
1256.4	0
1258.2	0
1260	0
1261.8	0
1263.6	0
1265.4	0
1267.2	0
1269	0
1270.8	0
1272.6	0
1274.4	0
1276.2	0
1278	0
1279.8	0
1281.6	0
1283.4	0
1285.2	0
1287	0
1288.8	0
1290.6	0
1292.4	0
1294.2	0
1296	0
1297.8	0
1299.6	0
1301.4	0
1303.2	0
1305	0
1306.8	0
1308.6	0
1310.4	0
1312.2	0
1314	0
1315.8	0
1317.6	0
1319.4	0
1321.2	0
1323	0
1324.8	0
1326.6	0
1328.4	0
1330.2	0
1332	0
1333.8	0
1335.6	0
1337.4	0
1339.2	0
1341	0
1342.8	0
1344.6	0
1346.4	0
1348.2	0
1350	0
1351.8	0
1353.6	0
1355.4	0
1357.2	0
1359	0
1360.8	0
1362.6	0
1364.4	0
1366.2	0
1368	0
1369.8	0
1371.6	0
1373.4	0
1375.2	0
1377	0
1378.8	0
1380.6	0
1382.4	0
1384.2	0
1386	0
1387.8	0
1389.6	0
1391.4	0
1393.2	0
1395	0
1396.8	0
1398.6	0
1400.4	0
1402.2	0
1404	0
1405.8	0
1407.6	0
1409.4	0
1411.2	0
1413	0
1414.8	0
1416.6	0
1418.4	0
1420.2	0
1422	0
1423.8	0
1425.6	0
1427.4	0
1429.2	0
1431	0
1432.8	0
1434.6	0
1436.4	0
1438.2	0
1440	0
1441.8	0
1443.6	0
1445.4	0
1447.2	0
1449	0
1450.8	0
1452.6	0
1454.4	0
1456.2	0
1458	0
1459.8	0
1461.6	0
1463.4	0
1465.2	0
1467	0
1468.8	0
1470.6	0
1472.4	0
1474.2	0
1476	0
1477.8	0
1479.6	0
1481.4	0
1483.2	0
1485	0
1486.8	0
1488.6	0
1490.4	0
1492.2	0
1494	0
1495.8	0
1497.6	0
1499.4	0
1501.2	0
1503	0
1504.8	0
1506.6	0
1508.4	0
1510.2	0
1512	0
1513.8	0
1515.6	0
1517.4	0
1519.2	0
1521	0
1522.8	0
1524.6	0
1526.4	0
1528.2	0
1530	0
1531.8	0
1533.6	0
1535.4	0
1537.2	0
1539	0
1540.8	0
1542.6	0
1544.4	0
1546.2	0
1548	0
1549.8	0
1551.6	0
1553.4	0
1555.2	0
1557	0
1558.8	0
1560.6	0
1562.4	0
1564.2	0
1566	0
1567.8	0
1569.6	0
1571.4	0
1573.2	0
1575	0
1576.8	0
1578.6	0
1580.4	0
1582.2	0
1584	0
1585.8	0
1587.6	0
1589.4	0
1591.2	0
1593	0
1594.8	0
1596.6	0
1598.4	0
1600.2	0
1602	0
1603.8	0
1605.6	0
1607.4	0
1609.2	0
1611	0
1612.8	0
1614.6	0
1616.4	0
1618.2	0
1620	0
1621.8	0
1623.6	0
1625.4	0
1627.2	0
1629	0
1630.8	0
1632.6	0
1634.4	0
1636.2	0
1638	0
1639.8	0
1641.6	0
1643.4	0
1645.2	0
1647	0
1648.8	0
1650.6	0
1652.4	0
1654.2	0
1656	0
1657.8	0
1659.6	0
1661.4	0
1663.2	0
1665	0
1666.8	0
1668.6	0
1670.4	0
1672.2	0
1674	0
1675.8	0
1677.6	0
1679.4	0
1681.2	0
1683	0
1684.8	0
1686.6	0
1688.4	0
1690.2	0
1692	0
1693.8	0
1695.6	0
1697.4	0
1699.2	0
1701	0
1702.8	0
1704.6	0
1706.4	0
1708.2	0
1710	0
1711.8	0
1713.6	0
1715.4	0
1717.2	0
1719	0
1720.8	0
1722.6	0
1724.4	0
1726.2	0
1728	0
1729.8	0
1731.6	0
1733.4	0
1735.2	0
1737	0
1738.8	0
1740.6	0
1742.4	0
1744.2	0
1746	0
1747.8	0
1749.6	0
1751.4	0
1753.2	0
1755	0
1756.8	0
1758.6	0
1760.4	0
1762.2	0
1764	0
1765.8	0
1767.6	0
1769.4	0
1771.2	0
1773	0
1774.8	0
1776.6	0
1778.4	0
1780.2	0
1782	0
1783.8	0
1785.6	0
1787.4	0
1789.2	0
1791	0
1792.8	0
1794.6	0
1796.4	0
1798.2	0
1800	0
1801.8	0
1803.6	0
1805.4	0
1807.2	0
1809	0
1810.8	0
1812.6	0
1814.4	0
1816.2	0
1818	0
1819.8	0
1821.6	0
1823.4	0
1825.2	0
1827	0
1828.8	0
1830.6	0
1832.4	0
1834.2	0
1836	0
1837.8	0
1839.6	0
1841.4	0
1843.2	0
1845	0
1846.8	0
1848.6	0
1850.4	0
1852.2	0
1854	0
1855.8	0
1857.6	0
1859.4	0
1861.2	0
1863	0
1864.8	0
1866.6	0
1868.4	0
1870.2	0
1872	0
1873.8	0
1875.6	0
1877.4	0
1879.2	0
1881	0
1882.8	0
1884.6	0
1886.4	0
1888.2	0
1890	0
1891.8	0
1893.6	0
1895.4	0
1897.2	0
1899	0
1900.8	0
1902.6	0
1904.4	0
1906.2	0
1908	0
1909.8	0
1911.6	0
1913.4	0
1915.2	0
1917	0
1918.8	0
1920.6	0
1922.4	0
1924.2	0
1926	0
1927.8	0
1929.6	0
1931.4	0
1933.2	0
1935	0
1936.8	0
1938.6	0
1940.4	0
1942.2	0
1944	0
1945.8	0
1947.6	0
1949.4	0
1951.2	0
1953	0
1954.8	0
1956.6	0
1958.4	0
1960.2	0
1962	0
1963.8	0
1965.6	0
1967.4	0
1969.2	0
1971	0
1972.8	0
1974.6	0
1976.4	0
1978.2	0
1980	0
1981.8	0
1983.6	0
1985.4	0
1987.2	0
1989	0
1990.8	0
1992.6	0
1994.4	0
1996.2	0
1998	0
1999.8	0
2001.6	0
2003.4	0
2005.2	0
2007	0
2008.8	0
2010.6	0
2012.4	0
2014.2	0
2016	0
2017.8	0
2019.6	0
2021.4	0
2023.2	0
2025	0
2026.8	0
2028.6	0
2030.4	0
2032.2	0
2034	0
2035.8	0
2037.6	0
2039.4	0
2041.2	0
2043	0
2044.8	0
2046.6	0
2048.4	0
2050.2	0
2052	0
2053.8	0
2055.6	0
2057.4	0
2059.2	0
2061	0
2062.8	0
2064.6	0
2066.4	0
2068.2	0
2070	0
2071.8	0
2073.6	0
2075.4	0
2077.2	0
2079	0
2080.8	0
2082.6	0
2084.4	0
2086.2	0
2088	0
2089.8	0
2091.6	0
2093.4	0
2095.2	0
2097	0
2098.8	0
2100.6	0
2102.4	0
2104.2	0
2106	0
2107.8	0
2109.6	0
2111.4	0
2113.2	0
2115	0
2116.8	0
2118.6	0
2120.4	0
2122.2	0
2124	0
2125.8	0
2127.6	0
2129.4	0
2131.2	0
2133	0
2134.8	0
2136.6	0
2138.4	0
2140.2	0
2142	0
2143.8	0
2145.6	0
2147.4	0
2149.2	0
2151	0
2152.8	0
2154.6	0
2156.4	0
2158.2	0
2160	0
2161.8	0
2163.6	0
2165.4	0
2167.2	0
2169	0
2170.8	0
2172.6	0
2174.4	0
2176.2	0
2178	0
2179.8	0
2181.6	0
2183.4	0
2185.2	0
2187	0
2188.8	0
2190.6	0
2192.4	0
2194.2	0
2196	0
2197.8	0
2199.6	0
2201.4	0
2203.2	0
2205	0
2206.8	0
2208.6	0
2210.4	0
2212.2	0
2214	0
2215.8	0
2217.6	0
2219.4	0
2221.2	0
2223	0
2224.8	0
2226.6	0
2228.4	0
2230.2	0
2232	0
2233.8	0
2235.6	0
2237.4	0
2239.2	0
2241	0
2242.8	0
2244.6	0
2246.4	0
2248.2	0
2250	0
2251.8	0
2253.6	0
2255.4	0
2257.2	0
2259	0
2260.8	0
2262.6	0
2264.4	0
2266.2	0
2268	0
2269.8	0
2271.6	0
2273.4	0
2275.2	0
2277	0
2278.8	0
2280.6	0
2282.4	0
2284.2	0
2286	0
2287.8	0
2289.6	0
2291.4	0
2293.2	0
2295	0
2296.8	0
2298.6	0
2300.4	0
2302.2	0
2304	0
2305.8	0
2307.6	0
2309.4	0
2311.2	0
2313	0
2314.8	0
2316.6	0
2318.4	0
2320.2	0
2322	0
2323.8	0
2325.6	0
2327.4	0
2329.2	0
2331	0
2332.8	0
2334.6	0
2336.4	0
2338.2	0
2340	0
2341.8	0
2343.6	0
2345.4	0
2347.2	0
2349	0
2350.8	0
2352.6	0
2354.4	0
2356.2	0
2358	0
2359.8	0
2361.6	0
2363.4	0
2365.2	0
2367	0
2368.8	0
2370.6	0
2372.4	0
2374.2	0
2376	0
2377.8	0
2379.6	0
2381.4	0
2383.2	0
2385	0
2386.8	0
2388.6	0
2390.4	0
2392.2	0
2394	0
2395.8	0
2397.6	0
2399.4	0
2401.2	0
2403	0
2404.8	0
2406.6	0
2408.4	0
2410.2	0
2412	0
2413.8	0
2415.6	0
2417.4	0
2419.2	0
2421	0
2422.8	0
2424.6	0
2426.4	0
2428.2	0
2430	0
2431.8	0
2433.6	0
2435.4	0
2437.2	0
2439	0
2440.8	0
2442.6	0
2444.4	0
2446.2	0
2448	0
2449.8	0
2451.6	0
2453.4	0
2455.2	0
2457	0
2458.8	0
2460.6	0
2462.4	0
2464.2	0
2466	0
2467.8	0
2469.6	0
2471.4	0
2473.2	0
2475	0
2476.8	0
2478.6	0
2480.4	0
2482.2	0
2484	0
2485.8	0
2487.6	0
2489.4	0
2491.2	0
2493	0
2494.8	0
2496.6	0
2498.4	0
2500.2	0
2502	0
2503.8	0
2505.6	0
2507.4	0
2509.2	0
2511	0
2512.8	0
2514.6	0
2516.4	0
2518.2	0
2520	0
2521.8	0
2523.6	0
2525.4	0
2527.2	0
2529	0
2530.8	0
2532.6	0
2534.4	0
2536.2	0
2538	0
2539.8	0
2541.6	0
2543.4	0
2545.2	0
2547	0
2548.8	0
2550.6	0
2552.4	0
2554.2	0
2556	0
2557.8	0
2559.6	0
2561.4	0
2563.2	0
2565	0
2566.8	0
2568.6	0
2570.4	0
2572.2	0
2574	0
2575.8	0
2577.6	0
2579.4	0
2581.2	0
2583	0
2584.8	0
2586.6	0
2588.4	0
2590.2	0
2592	0
2593.8	0
2595.6	0
2597.4	0
2599.2	0
2601	0
2602.8	0
2604.6	0
2606.4	0
2608.2	0
2610	0
2611.8	0
2613.6	0
2615.4	0
2617.2	0
2619	0
2620.8	0
2622.6	0
2624.4	0
2626.2	0
2628	0
2629.8	0
2631.6	0
2633.4	0
2635.2	0
2637	0
2638.8	0
2640.6	0
2642.4	0
2644.2	0
2646	0
2647.8	0
2649.6	0
2651.4	0
2653.2	0
2655	0
2656.8	0
2658.6	0
2660.4	0
2662.2	0
2664	0
2665.8	0
2667.6	0
2669.4	0
2671.2	0
2673	0
2674.8	0
2676.6	0
2678.4	0
2680.2	0
2682	0
2683.8	0
2685.6	0
2687.4	0
2689.2	0
2691	0
2692.8	0
2694.6	0
2696.4	0
2698.2	0
2700	0
2701.8	0
2703.6	0
2705.4	0
2707.2	0
2709	0
2710.8	0
2712.6	0
2714.4	0
2716.2	0
2718	0
2719.8	0
2721.6	0
2723.4	0
2725.2	0
2727	0
2728.8	0
2730.6	0
2732.4	0
2734.2	0
2736	0
2737.8	0
2739.6	0
2741.4	0
2743.2	0
2745	0
2746.8	0
2748.6	0
2750.4	0
2752.2	0
2754	0
2755.8	0
2757.6	0
2759.4	0
2761.2	0
2763	0
2764.8	0
2766.6	0
2768.4	0
2770.2	0
2772	0
2773.8	0
2775.6	0
2777.4	0
2779.2	0
2781	0
2782.8	0
2784.6	0
2786.4	0
2788.2	0
2790	0
2791.8	0
2793.6	0
2795.4	0
2797.2	0
2799	0
2800.8	0
2802.6	0
2804.4	0
2806.2	0
2808	0
2809.8	0
2811.6	0
2813.4	0
2815.2	0
2817	0
2818.8	0
2820.6	0
2822.4	0
2824.2	0
2826	0
2827.8	0
2829.6	0
2831.4	0
2833.2	0
2835	0
2836.8	0
2838.6	0
2840.4	0
2842.2	0
2844	0
2845.8	0
2847.6	0
2849.4	0
2851.2	0
2853	0
2854.8	0
2856.6	0
2858.4	0
2860.2	0
2862	0
2863.8	0
2865.6	0
2867.4	0
2869.2	0
2871	0
2872.8	0
2874.6	0
2876.4	0
2878.2	0
2880	0
2881.8	0
2883.6	0
2885.4	0
2887.2	0
2889	0
2890.8	0
2892.6	0
2894.4	0
2896.2	0
2898	0
2899.8	0
2901.6	0
2903.4	0
2905.2	0
2907	0
2908.8	0
2910.6	0
2912.4	0
2914.2	0
2916	0
2917.8	0
2919.6	0
2921.4	0
2923.2	0
2925	0
2926.8	0
2928.6	0
2930.4	0
2932.2	0
2934	0
2935.8	0
2937.6	0
2939.4	0
2941.2	0
2943	0
2944.8	0
2946.6	0
2948.4	0
2950.2	0
2952	0
2953.8	0
2955.6	0
2957.4	0
2959.2	0
2961	0
2962.8	0
2964.6	0
2966.4	0
2968.2	0
2970	0
2971.8	0
2973.6	0
2975.4	0
2977.2	0
2979	0
2980.8	0
2982.6	0
2984.4	0
2986.2	0
2988	0
2989.8	0
2991.6	0
2993.4	0
2995.2	0
2997	0
2998.8	0
3000.6	0
3002.4	0
3004.2	0
3006	0
3007.8	0
3009.6	0
3011.4	0
3013.2	0
3015	0
3016.8	0
3018.6	0
3020.4	0
3022.2	0
3024	0
3025.8	0
3027.6	0
3029.4	0
3031.2	0
3033	0
3034.8	0
3036.6	0
3038.4	0
3040.2	0
3042	0
3043.8	0
3045.6	0
3047.4	0
3049.2	0
3051	0
3052.8	0
3054.6	0
3056.4	0
3058.2	0
3060	0
3061.8	0
3063.6	0
3065.4	0
3067.2	0
3069	0
3070.8	0
3072.6	0
3074.4	0
3076.2	0
3078	0
3079.8	0
3081.6	0
3083.4	0
3085.2	0
3087	0
3088.8	0
3090.6	0
3092.4	0
3094.2	0
3096	0
3097.8	0
3099.6	0
3101.4	0
3103.2	0
3105	0
3106.8	0
3108.6	0
3110.4	0
3112.2	0
3114	0
3115.8	0
3117.6	0
3119.4	0
3121.2	0
3123	0
3124.8	0
3126.6	0
3128.4	0
3130.2	0
3132	0
3133.8	0
3135.6	0
3137.4	0
3139.2	0
3141	0
3142.8	0
3144.6	0
3146.4	0
3148.2	0
3150	0
3151.8	0
3153.6	0
3155.4	0
3157.2	0
3159	0
3160.8	0
3162.6	0
3164.4	0
3166.2	0
3168	0
3169.8	0
3171.6	0
3173.4	0
3175.2	0
3177	0
3178.8	0
3180.6	0
3182.4	0
3184.2	0
3186	0
3187.8	0
3189.6	0
3191.4	0
3193.2	0
3195	0
3196.8	0
3198.6	0
3200.4	0
3202.2	0
3204	0
3205.8	0
3207.6	0
3209.4	0
3211.2	0
3213	0
3214.8	0
3216.6	0
3218.4	0
3220.2	0
3222	0
3223.8	0
3225.6	0
3227.4	0
3229.2	0
3231	0
3232.8	0
3234.6	0
3236.4	0
3238.2	0
3240	0
3241.8	0
3243.6	0
3245.4	0
3247.2	0
3249	0
3250.8	0
3252.6	0
3254.4	0
3256.2	0
3258	0
3259.8	0
3261.6	0
3263.4	0
3265.2	0
3267	0
3268.8	0
3270.6	0
3272.4	0
3274.2	0
3276	0
3277.8	0
3279.6	0
3281.4	0
3283.2	0
3285	0
3286.8	0
3288.6	0
3290.4	0
3292.2	0
3294	0
3295.8	0
3297.6	0
3299.4	0
3301.2	0
3303	0
3304.8	0
3306.6	0
3308.4	0
3310.2	0
3312	0
3313.8	0
3315.6	0
3317.4	0
3319.2	0
3321	0
3322.8	0
3324.6	0
3326.4	0
3328.2	0
3330	0
3331.8	0
3333.6	0
3335.4	0
3337.2	0
3339	0
3340.8	0
3342.6	0
3344.4	0
3346.2	0
3348	0
3349.8	0
3351.6	0
3353.4	0
3355.2	0
3357	0
3358.8	0
3360.6	0
3362.4	0
3364.2	0
3366	0
3367.8	0
3369.6	0
3371.4	0
3373.2	0
3375	0
3376.8	0
3378.6	0
3380.4	0
3382.2	0
3384	0
3385.8	0
3387.6	0
3389.4	0
3391.2	0
3393	0
3394.8	0
3396.6	0
3398.4	0
3400.2	0
3402	0
3403.8	0
3405.6	0
3407.4	0
3409.2	0
3411	0
3412.8	0
3414.6	0
3416.4	0
3418.2	0
3420	0
3421.8	0
3423.6	0
3425.4	0
3427.2	0
3429	0
3430.8	0
3432.6	0
3434.4	0
3436.2	0
3438	0
3439.8	0
3441.6	0
3443.4	0
3445.2	0
3447	0
3448.8	0
3450.6	0
3452.4	0
3454.2	0
3456	0
3457.8	0
3459.6	0
3461.4	0
3463.2	0
3465	0
3466.8	0
3468.6	0
3470.4	0
3472.2	0
3474	0
3475.8	0
3477.6	0
3479.4	0
3481.2	0
3483	0
3484.8	0
3486.6	0
3488.4	0
3490.2	0
3492	0
3493.8	0
3495.6	0
3497.4	0
3499.2	0
3501	0
3502.8	0
3504.6	0
3506.4	0
3508.2	0
3510	0
3511.8	0
3513.6	0
3515.4	0
3517.2	0
3519	0
3520.8	0
3522.6	0
3524.4	0
3526.2	0
3528	0
3529.8	0
3531.6	0
3533.4	0
3535.2	0
3537	0
3538.8	0
3540.6	0
3542.4	0
3544.2	0
3546	0
3547.8	0
3549.6	0
3551.4	0
3553.2	0
3555	0
3556.8	0
3558.6	0
3560.4	0
3562.2	0
3564	0
3565.8	0
3567.6	0
3569.4	0
3571.2	0
3573	0
3574.8	0
3576.6	0
3578.4	0
3580.2	0
3582	0
3583.8	0
3585.6	0
3587.4	0
3589.2	0
3591	0
3592.8	0
3594.6	0
3596.4	0
3598.2	0
3600	0
